"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2023","854.76","860.64","863.19","853.13","190.54M","-0.25%"
"11/08/2023","856.86","857.32","859.22","853.41","197.27M","0.27%"
"11/07/2023","854.53","853.38","856.08","849.13","177.80M","-0.26%"
"11/06/2023","856.73","859.59","860.21","852.76","176.64M","-0.26%"
"11/03/2023","858.95","858.85","863.68","858.85","248.30M","0.82%"
"11/02/2023","851.96","841.60","852.52","841.60","234.85M","2.05%"
"11/01/2023","834.83","831.83","836.24","827.28","258.49M","0.33%"
"10/31/2023","832.11","823.76","832.83","823.21","253.63M","0.77%"
"10/30/2023","825.79","821.43","828.53","818.19","228.96M","1.22%"
"10/27/2023","815.80","822.71","824.49","813.21","227.14M","-0.87%"
"10/26/2023","822.99","827.63","832.64","822.63","266.45M","-0.44%"
"10/25/2023","826.65","835.48","836.27","826.26","270.57M","-1.27%"
"10/24/2023","837.28","840.89","842.94","833.74","238.95M","0.72%"
"10/23/2023","831.31","834.31","842.67","830.77","213.61M","-0.47%"
"10/20/2023","835.20","844.59","846.09","834.71","251.58M","-1.03%"
"10/19/2023","843.88","853.20","858.30","842.18","259.17M","-0.90%"
"10/18/2023","851.56","867.72","867.72","850.40","266.94M","-2.43%"
"10/17/2023","872.77","865.91","878.33","865.91","175.55M","0.31%"
"10/16/2023","870.04","867.06","874.80","865.65","179.85M","1.05%"
"10/13/2023","860.99","869.75","872.68","857.40","211.38M","-0.86%"
"10/12/2023","868.42","878.70","878.70","862.11","226.65M","-0.93%"
"10/11/2023","876.60","872.61","876.90","869.86","175.49M","0.62%"
"10/10/2023","871.17","869.77","876.53","866.31","196.34M","0.57%"
"10/09/2023","866.19","852.06","867.11","852.06","209.00M","1.61%"
"10/06/2023","852.50","838.24","857.47","835.46","189.67M","1.33%"
"10/05/2023","841.30","845.68","847.07","837.89","199.42M","-0.64%"
"10/04/2023","846.68","843.61","847.75","837.17","222.34M","0.38%"
"10/03/2023","843.45","847.53","852.69","840.24","212.53M","-0.74%"
"10/02/2023","849.73","855.95","857.84","845.72","189.74M","-0.91%"
"09/29/2023","857.57","867.85","867.85","855.20","179.92M","-0.59%"
"09/28/2023","862.66","858.72","868.50","857.46","188.34M","0.43%"
"09/27/2023","859.00","856.72","861.74","852.49","183.24M","0.76%"
"09/26/2023","852.50","860.42","862.78","851.91","173.16M","-1.52%"
"09/25/2023","865.64","858.19","866.17","858.08","146.18M","0.46%"
"09/22/2023","861.67","863.65","867.12","861.34","170.10M","-0.34%"
"09/21/2023","864.62","875.63","875.63","864.41","182.21M","-1.63%"
"09/20/2023","878.91","886.64","891.55","878.62","155.21M","-0.39%"
"09/19/2023","882.34","884.12","885.46","876.24","170.45M","-0.46%"
"09/18/2023","886.46","885.60","891.26","883.59","158.33M","0.11%"
"09/15/2023","885.46","888.05","890.49","882.75","276.44M","-0.53%"
"09/14/2023","890.21","885.99","890.51","885.30","195.39M","0.99%"
"09/13/2023","881.52","886.06","888.94","877.84","229.06M","-0.67%"
"09/12/2023","887.43","886.58","892.57","885.99","166.24M","-0.37%"
"09/11/2023","890.73","893.13","894.29","886.07","172.92M","-0.01%"
"09/08/2023","890.79","895.30","896.02","888.78","178.67M","-0.46%"
"09/07/2023","894.94","895.48","898.49","889.72","187.10M","-0.32%"
"09/06/2023","897.77","900.12","904.93","893.42","171.76M","-0.48%"
"09/05/2023","902.08","915.78","915.83","901.97","171.20M","-1.69%"
"09/01/2023","917.58","918.61","920.41","914.05","122.13M","0.51%"
"08/31/2023","912.89","918.80","920.63","912.87","164.77M","-0.51%"
"08/30/2023","917.54","914.26","920.28","914.26","134.32M","0.44%"
"08/29/2023","913.52","904.97","914.07","903.85","145.01M","0.78%"
"08/28/2023","906.49","902.59","909.56","902.59","124.69M","0.78%"
"08/25/2023","899.43","895.74","902.31","889.19","134.84M","0.86%"
"08/24/2023","891.79","899.73","905.87","891.79","144.60M","-1.22%"
"08/23/2023","902.79","895.79","903.94","895.12","130.58M","0.99%"
"08/22/2023","893.90","897.99","900.79","891.88","130.06M","-0.20%"
"08/21/2023","895.72","897.13","898.76","889.94","133.10M","-0.14%"
"08/18/2023","896.96","889.45","899.65","889.36","161.74M","0.12%"
"08/17/2023","895.89","905.19","907.74","895.39","153.03M","-0.84%"
"08/16/2023","903.49","907.35","914.04","902.96","131.96M","-0.55%"
"08/15/2023","908.52","915.30","915.39","907.80","132.42M","-1.27%"
"08/14/2023","920.24","918.64","920.80","917.01","133.16M","0.03%"
"08/11/2023","919.97","917.22","922.15","916.40","125.63M","0.10%"
"08/10/2023","919.02","922.86","929.28","917.02","147.27M","-0.28%"
"08/09/2023","921.61","922.85","925.84","918.60","153.42M","-0.09%"
"08/08/2023","922.41","921.78","924.03","914.90","168.19M","-0.46%"
"08/07/2023","926.67","919.17","927.73","918.93","161.24M","1.26%"
"08/04/2023","915.16","924.02","924.84","914.12","196.85M","-0.65%"
"08/03/2023","921.18","924.65","925.62","919.70","199.60M","-0.61%"
"08/02/2023","926.84","933.30","935.35","925.57","204.08M","-1.08%"
"08/01/2023","936.97","932.68","939.87","931.51","201.60M","0.32%"
"07/31/2023","934.02","933.23","935.29","930.47","193.44M","0.23%"
"07/28/2023","931.88","931.75","933.43","928.46","184.85M","0.62%"
"07/27/2023","926.15","932.57","932.57","923.74","261.71M","-0.82%"
"07/26/2023","933.79","931.05","934.96","929.26","254.79M","0.66%"
"07/25/2023","927.64","919.71","928.32","918.54","281.54M","-0.13%"
"07/24/2023","928.85","926.33","931.53","926.10","162.14M","0.24%"
"07/21/2023","926.65","930.01","932.00","926.62","250.30M","-0.46%"
"07/20/2023","930.92","928.91","933.29","925.45","217.47M","0.41%"
"07/19/2023","927.15","925.37","929.56","921.76","160.75M","-0.05%"
"07/18/2023","927.62","922.83","930.60","922.66","160.78M","0.57%"
"07/17/2023","922.40","917.03","925.31","915.32","139.49M","0.42%"
"07/14/2023","918.53","920.61","920.61","914.52","154.19M","-0.33%"
"07/13/2023","921.59","920.74","923.67","918.07","193.97M","0.15%"
"07/12/2023","920.19","928.22","928.90","919.50","184.31M","-0.20%"
"07/11/2023","922.06","913.34","923.26","913.34","174.56M","1.20%"
"07/10/2023","911.11","898.96","911.20","898.96","159.63M","1.39%"
"07/07/2023","898.61","894.33","907.09","893.53","162.68M","0.23%"
"07/06/2023","896.56","896.99","899.08","891.44","170.23M","-0.74%"
"07/05/2023","903.24","903.28","906.48","900.73","151.39M","-0.60%"
"07/03/2023","908.72","903.93","910.07","900.98","84.81M","0.07%"
"06/30/2023","908.09","905.81","910.54","902.07","175.15M","0.87%"
"06/29/2023","900.26","891.37","900.61","890.23","157.75M","0.94%"
"06/28/2023","891.90","892.07","893.72","889.09","168.84M","-0.04%"
"06/27/2023","892.24","882.80","892.96","881.90","202.23M","1.26%"
"06/26/2023","881.18","873.78","883.11","873.40","143.03M","0.79%"
"06/23/2023","874.25","873.97","877.32","871.19","235.87M","-0.75%"
"06/22/2023","880.85","884.60","884.60","879.41","136.37M","-0.71%"
"06/21/2023","887.17","878.73","889.64","876.44","162.22M","0.57%"
"06/20/2023","882.17","884.77","885.60","879.03","172.07M","-0.76%"
"06/16/2023","888.91","893.95","898.34","887.80","293.88M","-0.15%"
"06/15/2023","890.25","876.94","892.20","876.94","175.94M","1.51%"
"06/14/2023","876.99","881.73","884.06","873.66","190.34M","-0.29%"
"06/13/2023","879.55","871.06","880.34","870.20","181.59M","1.16%"
"06/12/2023","869.48","863.93","870.90","861.39","165.17M","0.69%"
"06/09/2023","863.48","866.15","866.22","857.98","150.49M","-0.27%"
"06/08/2023","865.78","862.60","867.74","858.91","161.77M","0.18%"
"06/07/2023","864.24","852.37","864.93","848.53","184.62M","1.59%"
"06/06/2023","850.74","844.18","852.09","842.82","152.86M","0.60%"
"06/05/2023","845.64","852.16","852.28","844.68","145.29M","-0.71%"
"06/02/2023","851.69","834.82","853.72","834.75","214.04M","2.96%"
"06/01/2023","827.19","819.50","829.09","816.46","181.29M","1.26%"
"05/31/2023","816.88","825.76","826.07","814.62","323.51M","-1.40%"
"05/30/2023","828.48","831.07","832.83","824.67","156.91M","-0.23%"
"05/26/2023","830.39","826.17","833.27","825.80","153.78M","0.77%"
"05/25/2023","824.03","821.42","826.06","817.01","193.55M","0.30%"
"05/24/2023","821.53","829.92","829.93","820.46","174.95M","-1.27%"
"05/23/2023","832.07","838.55","840.97","830.95","180.22M","-1.23%"
"05/22/2023","842.45","843.31","847.44","835.76","159.48M","0.00%"
"05/19/2023","842.42","849.34","851.26","838.59","158.56M","-0.27%"
"05/18/2023","844.69","837.15","845.85","834.91","163.43M","0.67%"
"05/17/2023","839.09","829.78","841.65","829.78","203.98M","1.70%"
"05/16/2023","825.06","832.67","832.81","825.06","147.50M","-1.36%"
"05/15/2023","836.46","832.64","838.92","829.44","129.45M","0.51%"
"05/12/2023","832.24","835.76","837.64","826.11","130.97M","0.01%"
"05/11/2023","832.15","833.30","833.83","827.57","137.86M","-0.65%"
"05/10/2023","837.56","845.43","846.20","828.11","160.72M","-0.32%"
"05/09/2023","840.28","837.89","841.82","835.47","154.65M","0.17%"
"05/08/2023","838.82","845.12","846.11","835.91","163.82M","-0.37%"
"05/05/2023","841.93","836.59","844.24","835.95","164.66M","1.51%"
"05/04/2023","829.44","838.40","839.21","825.04","194.98M","-1.09%"
"05/03/2023","838.62","845.53","850.10","838.12","179.73M","-0.38%"
"05/02/2023","841.85","848.49","848.49","832.62","189.11M","-1.05%"
"05/01/2023","850.77","846.72","855.45","846.72","174.73M","0.55%"
"04/28/2023","846.11","837.63","847.46","837.63","215.40M","0.92%"
"04/27/2023","838.37","825.09","838.93","822.94","253.85M","1.99%"
"04/26/2023","822.05","831.84","834.42","820.49","223.33M","-1.87%"
"04/25/2023","837.71","848.16","848.63","837.20","197.37M","-1.84%"
"04/24/2023","853.37","852.28","856.29","850.18","174.10M","0.23%"
"04/21/2023","851.44","855.53","855.65","848.33","186.26M","-0.24%"
"04/20/2023","853.51","851.15","856.70","850.69","178.43M","-0.18%"
"04/19/2023","855.09","853.84","856.32","851.38","174.37M","-0.07%"
"04/18/2023","855.69","855.37","860.69","852.74","186.69M","0.46%"
"04/17/2023","851.74","847.39","851.78","845.98","159.98M","0.79%"
"04/14/2023","845.07","843.35","849.40","840.06","183.59M","-0.12%"
"04/13/2023","846.09","842.97","847.57","834.47","236.22M","0.38%"
"04/12/2023","842.91","843.95","847.86","840.74","277.75M","0.33%"
"04/11/2023","840.11","838.03","843.94","837.23","166.12M","0.59%"
"04/10/2023","835.19","825.46","835.20","824.89","152.82M","0.90%"
"04/06/2023","827.76","827.63","830.94","824.20","169.06M","-0.03%"
"04/05/2023","827.97","835.83","838.02","825.42","200.07M","-1.30%"
"04/04/2023","838.88","857.80","858.17","835.93","172.60M","-2.25%"
"04/03/2023","858.21","854.39","861.34","852.04","151.69M","0.19%"
"03/31/2023","856.59","849.49","856.82","848.60","167.81M","1.32%"
"03/30/2023","845.47","847.75","849.32","842.70","144.50M","0.23%"
"03/29/2023","843.55","838.30","844.10","837.79","150.88M","1.42%"
"03/28/2023","831.74","827.60","834.80","827.33","127.74M","0.54%"
"03/27/2023","827.24","826.12","830.11","822.11","151.59M","0.82%"
"03/24/2023","820.48","812.23","820.94","806.33","175.96M","0.35%"
"03/23/2023","817.61","820.69","830.83","812.34","187.28M","-0.23%"
"03/22/2023","819.46","835.32","839.24","819.40","180.19M","-1.91%"
"03/21/2023","835.38","835.25","838.90","831.26","171.56M","1.13%"
"03/20/2023","826.06","819.06","827.72","819.00","183.97M","1.36%"
"03/17/2023","815.00","826.81","826.95","811.57","353.24M","-1.63%"
"03/16/2023","828.48","813.39","831.11","811.52","216.04M","1.27%"
"03/15/2023","818.08","825.44","825.45","805.53","274.06M","-2.51%"
"03/14/2023","839.14","841.26","847.34","829.30","247.27M","1.05%"
"03/13/2023","830.38","825.65","837.73","823.24","229.75M","-0.61%"
"03/10/2023","835.48","850.18","853.59","832.41","234.91M","-1.82%"
"03/09/2023","851.00","868.05","871.26","849.74","191.31M","-1.47%"
"03/08/2023","863.67","862.69","865.62","857.66","136.01M","0.23%"
"03/07/2023","861.70","872.76","874.07","861.20","176.53M","-1.27%"
"03/06/2023","872.77","874.28","878.66","871.69","157.95M","-0.20%"
"03/03/2023","874.52","868.32","875.89","864.02","159.29M","1.06%"
"03/02/2023","865.34","851.31","866.91","850.96","142.20M","1.20%"
"03/01/2023","855.08","851.31","859.70","850.62","147.49M","0.38%"
"02/28/2023","851.88","852.77","857.18","851.20","187.81M","-0.25%"
"02/27/2023","854.04","857.41","860.64","852.30","156.72M","0.83%"
"02/24/2023","846.99","843.46","848.25","839.76","150.49M","-0.58%"
"02/23/2023","851.92","852.89","856.91","843.09","175.48M","0.40%"
"02/22/2023","848.54","851.55","855.32","845.23","174.73M","-0.26%"
"02/21/2023","850.77","864.88","866.78","850.04","176.92M","-2.29%"
"02/17/2023","870.74","865.02","871.14","861.39","165.29M","0.63%"
"02/16/2023","865.28","865.09","871.91","861.90","142.37M","-1.09%"
"02/15/2023","874.82","864.71","874.97","863.28","131.84M","0.63%"
"02/14/2023","869.36","869.13","873.24","860.70","150.74M","-0.28%"
"02/13/2023","871.83","865.00","872.27","864.55","151.81M","0.88%"
"02/10/2023","864.22","856.78","864.58","855.12","142.15M","0.74%"
"02/09/2023","857.89","870.07","871.75","855.62","153.75M","-0.88%"
"02/08/2023","865.51","867.35","870.04","863.01","151.81M","-0.59%"
"02/07/2023","870.62","865.91","872.85","856.84","159.54M","0.25%"
"02/06/2023","868.47","867.58","870.61","864.60","148.54M","-0.21%"
"02/03/2023","870.28","870.06","877.28","868.17","171.76M","-0.52%"
"02/02/2023","874.82","868.73","879.61","865.66","251.06M","0.77%"
"02/01/2023","868.10","858.62","873.98","854.76","226.88M","0.71%"
"01/31/2023","861.96","849.64","861.96","847.32","210.39M","1.71%"
"01/30/2023","847.44","852.12","858.53","846.78","164.46M","-0.97%"
"01/27/2023","855.73","851.26","859.75","850.49","172.06M","0.35%"
"01/26/2023","852.73","851.60","852.89","842.04","216.50M","0.56%"
"01/25/2023","848.01","844.13","849.78","836.15","203.03M","-0.53%"
"01/24/2023","852.53","845.36","854.63","838.51","182.24M","0.65%"
"01/23/2023","847.05","839.53","851.21","837.22","181.95M","1.09%"
"01/20/2023","837.89","828.07","837.94","824.09","205.21M","1.40%"
"01/19/2023","826.29","839.04","839.92","826.16","212.22M","-2.08%"
"01/18/2023","843.87","862.20","864.37","843.34","238.82M","-1.84%"
"01/17/2023","859.73","867.52","867.70","858.99","210.82M","-0.84%"
